Order_ID,Order_Date,State,Gender,Age,Product_Category,Quantity,Unit_Price,Customer_Satisfaction,Total_Price
402,2023-11-10,New York,Male,47,Furniture,5,136.03,1,680.14
403,2023-02-27,New York,Male,45,Toys,6,261.66,5,1569.99
404,2023-12-08,California,Female,44,Clothing,3,376.58,3,1129.74
405,2023-11-01,Illinois,Female,59,Electronics,1,251.15,1,251.15
406,2023-06-29,Texas,Female,36,Furniture,4,158.02,5,632.06
407,2023-06-19,Florida,Female,22,Toys,6,295.2,2,1771.18
408,2023-11-22,New York,Male,22,Toys,2,473.86,3,947.72
409,2023-09-28,Texas,Female,58,Books,2,445.11,1,890.22
410,2023-02-23,Illinois,Male,44,Toys,1,386.93,1,386.93
411,2023-04-11,California,Female,45,Clothing,9,145.34,1,1308.08
412,2023-09-21,New York,Female,43,Furniture,3,128.36,5,385.09
413,2023-02-22,Texas,Female,44,Books,2,420.88,2,841.77
414,2023-03-01,Texas,Male,69,Furniture,4,98.85,3,395.38
415,2023-04-18,Texas,Female,66,Furniture,6,306.75,1,1840.5
416,2023-01-05,Illinois,Male,59,Clothing,1,225.08,4,225.08
417,2023-04-13,Illinois,Male,38,Toys,9,239.31,3,2153.82
418,2023-07-15,Illinois,Female,18,Clothing,9,232.73,4,2094.54
419,2023-09-19,Florida,Male,45,Toys,8,450.98,5,3607.8
420,2023-12-31,Texas,Male,65,Books,6,52.68,1,316.06
421,2023-12-16,New York,Female,32,Clothing,4,393.62,3,1574.49
422,2023-02-16,Illinois,Female,34,Clothing,2,419.16,3,838.31
423,2023-12-21,Illinois,Female,43,Electronics,8,472.01,1,3776.08
424,2023-11-07,Texas,Female,37,Clothing,7,231.77,2,1622.42
425,2023-11-04,Illinois,Female,42,Electronics,4,255.03,5,1020.13
426,2023-05-24,Florida,Female,30,Toys,3,481.03,1,1443.1
427,2023-09-26,Florida,Male,50,Toys,6,234.64,3,1407.85
428,2023-05-04,Illinois,Female,42,Toys,1,256.74,2,256.74
429,2023-04-16,Texas,Female,25,Electronics,2,172.8,3,345.61
430,2023-06-07,Texas,Male,22,Toys,7,25.5,4,178.48
431,2023-05-27,Texas,Female,23,Furniture,3,222.2,3,666.59
432,2023-05-25,California,Male,40,Clothing,1,330.99,5,330.99
433,2023-04-30,Illinois,Female,69,Electronics,2,348.07,1,696.15
434,2023-11-15,Texas,Female,47,Toys,9,13.19,3,118.7
435,2023-10-02,Florida,Male,31,Furniture,7,402.52,4,2817.61
436,2023-04-02,New York,Female,40,Clothing,7,251.28,4,1758.99
437,2023-02-27,New York,Male,28,Clothing,8,265.17,1,2121.32
438,2023-12-12,Texas,Female,48,Toys,8,481.25,4,3850.04
439,2023-08-17,New York,Female,23,Furniture,9,149.39,1,1344.47
440,2023-04-27,New York,Male,28,Electronics,2,383.21,5,766.42
441,2023-11-14,California,Female,30,Toys,8,291.64,1,2333.12
442,2023-10-06,Florida,Female,29,Clothing,8,353.39,2,2827.13
443,2023-05-07,Florida,Male,19,Clothing,5,214.73,4,1073.65
444,2023-05-09,California,Female,52,Clothing,5,146.81,4,734.06
445,2023-02-27,California,Male,53,Toys,4,277.6,3,1110.41
446,2023-05-02,New York,Female,34,Books,5,193.72,2,968.61
447,2023-01-01,Illinois,Male,45,Books,2,119.23,3,238.45
448,2023-08-27,New York,Female,45,Books,2,421.23,1,842.45
449,2023-10-17,California,Male,39,Furniture,5,243.16,5,1215.79
450,2023-04-06,Florida,Male,55,Toys,3,425.18,4,1275.55
451,2023-05-06,New York,Female,24,Clothing,1,242.28,5,242.28
452,2023-04-28,Illinois,Female,32,Furniture,9,282.83,1,2545.48
453,2023-02-17,New York,Male,49,Books,2,497.69,1,995.37
454,2023-03-30,Texas,Female,28,Electronics,2,476.24,2,952.47
455,2023-08-25,New York,Male,41,Furniture,4,143.13,3,572.51
456,2023-09-29,California,Female,20,Furniture,2,435.64,4,871.28
457,2023-07-08,Florida,Female,47,Toys,7,201.3,4,1409.08
458,2023-07-11,Florida,Male,23,Furniture,1,44.91,5,44.91
459,2023-03-10,California,Male,19,Toys,2,292.13,2,584.27
460,2023-10-05,Texas,Female,31,Electronics,5,488.76,1,2443.78
461,2023-12-15,California,Female,58,Clothing,2,487.41,2,974.83
462,2023-09-04,New York,Female,35,Clothing,9,71.97,4,647.71
463,2023-03-17,California,Female,68,Books,4,387.91,3,1551.62
464,2023-06-03,California,Female,61,Books,9,403.39,5,3630.49
465,2023-05-24,Texas,Male,48,Electronics,1,190.68,1,190.68
466,2023-03-27,New York,Female,30,Clothing,1,332.71,1,332.71
467,2023-07-04,Illinois,Female,43,Books,1,249.2,1,249.2
468,2023-10-12,Illinois,Male,61,Furniture,4,121.67,3,486.67
469,2023-08-08,Florida,Male,29,Toys,9,383.02,4,3447.18
470,2023-03-10,California,Male,35,Books,8,138.75,4,1109.99
471,2023-02-16,Florida,Female,26,Electronics,7,176.82,2,1237.74
472,2023-04-04,Texas,Male,66,Clothing,1,103.11,2,103.11
473,2023-08-26,Illinois,Male,38,Electronics,3,362.44,4,1087.33
474,2023-07-23,California,Male,65,Toys,9,234.77,1,2112.97
475,2023-08-06,Texas,Male,66,Toys,9,227.25,3,2045.28
476,2023-12-07,Texas,Female,57,Electronics,5,306.24,4,1531.18
477,2023-02-08,California,Female,60,Books,6,87.06,3,522.35
478,2023-04-10,Texas,Female,41,Books,6,450.1,5,2700.57
479,2023-10-16,California,Male,51,Clothing,4,237.9,1,951.61
480,2023-09-11,California,Male,25,Clothing,1,189.6,5,189.6
481,2023-08-10,New York,Male,61,Furniture,5,72.08,4,360.39
482,2023-12-23,Florida,Male,50,Furniture,1,92.3,2,92.3
483,2023-01-23,Texas,Male,40,Clothing,1,460.98,4,460.98
484,2023-09-07,Texas,Male,30,Furniture,5,233.74,5,1168.71
485,2023-01-10,New York,Female,66,Electronics,5,363.87,3,1819.35
486,2023-09-03,New York,Female,31,Books,7,49.45,4,346.17
487,2023-11-21,New York,Male,31,Furniture,2,325.3,2,650.6
488,2023-04-10,Illinois,Female,33,Furniture,6,461.54,5,2769.27
489,2023-10-17,Illinois,Male,66,Electronics,2,156.98,4,313.96
490,2023-06-29,Illinois,Male,55,Toys,5,293.78,5,1468.89
491,2023-08-11,California,Female,56,Clothing,4,470.71,5,1882.83
492,2023-09-07,Texas,Male,43,Electronics,5,362.47,1,1812.34
493,2023-05-27,Florida,Female,43,Toys,2,40.54,3,81.08
494,2023-04-06,California,Male,18,Electronics,8,195.58,1,1564.65
495,2023-09-14,Texas,Male,49,Books,8,52.03,5,416.23
496,2023-11-21,Texas,Female,32,Electronics,6,432.05,2,2592.27
497,2023-01-04,New York,Male,69,Electronics,3,314.61,2,943.84
498,2023-01-16,New York,Male,38,Books,4,478.63,1,1914.51
499,2023-10-07,California,Male,35,Clothing,1,19.68,2,19.68
500,2023-12-02,New York,Female,47,Toys,9,217.31,5,1955.82
501,2023-09-04,Texas,Male,30,Furniture,5,61.14,4,305.69
502,2023-09-15,New York,Male,41,Clothing,8,181.74,5,1453.91
503,2023-06-09,Illinois,Male,47,Electronics,3,89.32,4,267.97
504,2023-12-06,New York,Female,19,Furniture,4,171.11,2,684.44
505,2023-06-01,Texas,Female,36,Books,4,411.44,3,1645.75
506,2023-06-27,California,Female,64,Clothing,8,88.74,3,709.94
507,2023-06-12,Florida,Female,61,Toys,9,242.1,5,2178.86
508,2023-02-02,New York,Female,64,Clothing,3,461.58,5,1384.73
509,2023-06-28,Texas,Male,42,Clothing,7,499.4,2,3495.81
510,2023-04-11,Florida,Female,67,Furniture,9,132.81,3,1195.33
511,2023-09-25,Florida,Female,31,Books,2,468.43,3,936.86
512,2023-11-19,Illinois,Male,23,Books,4,138.08,5,552.32
513,2023-03-06,Florida,Female,29,Clothing,3,212.63,3,637.89
514,2023-06-17,Texas,Male,37,Books,8,440.18,5,3521.46
515,2023-11-26,Texas,Female,40,Furniture,4,395.23,1,1580.91
516,2023-02-12,New York,Male,47,Furniture,9,430.17,3,3871.52
517,2023-02-13,New York,Male,47,Toys,1,402.13,4,402.13
518,2023-10-12,New York,Female,55,Books,1,125.18,2,125.18
519,2023-01-12,Florida,Female,47,Toys,4,283.81,5,1135.24
520,2023-04-05,Florida,Male,58,Electronics,3,198.77,3,596.32
521,2023-10-29,Illinois,Male,47,Furniture,3,235.26,3,705.78
522,2023-09-10,New York,Male,53,Clothing,2,85.44,5,170.88
523,2023-08-30,California,Male,66,Furniture,2,164.73,4,329.45
524,2023-02-04,Illinois,Male,51,Electronics,8,430.25,3,3441.98
525,2023-08-03,California,Male,33,Clothing,1,449.8,1,449.8
526,2023-12-03,Florida,Male,41,Books,8,308.98,2,2471.8
527,2023-03-31,Illinois,Female,31,Books,3,254.15,5,762.45
528,2023-09-21,Illinois,Male,43,Furniture,2,359.29,3,718.58
529,2023-04-03,Texas,Female,25,Clothing,9,308.34,2,2775.04
530,2023-03-31,Florida,Female,31,Clothing,5,492.0,5,2460.0
531,2023-04-25,Florida,Male,48,Toys,5,103.14,5,515.72
532,2023-04-15,Illinois,Male,19,Electronics,6,230.03,5,1380.19
533,2023-07-15,Florida,Female,65,Books,4,459.94,4,1839.75
534,2023-11-10,Illinois,Male,21,Furniture,7,458.22,1,3207.55
535,2023-04-24,Texas,Male,18,Clothing,7,252.72,5,1769.04
536,2023-03-16,Illinois,Female,37,Books,9,76.06,4,684.51
537,2023-08-05,Florida,Female,31,Furniture,6,409.33,5,2455.98
538,2023-10-04,Florida,Female,57,Books,1,296.73,5,296.73
539,2023-09-06,Illinois,Male,42,Furniture,9,388.85,4,3499.66
540,2023-06-13,Illinois,Male,42,Books,9,236.64,1,2129.73
541,2023-12-23,Illinois,Female,20,Toys,5,109.9,2,549.52
542,2023-07-11,New York,Male,22,Electronics,7,21.75,3,152.28
543,2023-08-15,Florida,Female,55,Books,1,283.98,5,283.98
544,2023-06-26,Florida,Male,43,Electronics,4,88.91,1,355.65
545,2023-04-09,New York,Female,57,Books,4,101.7,3,406.79
546,2023-02-05,Illinois,Male,55,Clothing,5,223.79,5,1118.95
547,2023-04-06,Texas,Female,55,Toys,6,226.62,3,1359.71
548,2023-06-01,Illinois,Male,21,Toys,4,144.45,4,577.8
549,2023-05-31,Illinois,Male,24,Electronics,6,74.64,1,447.85
550,2023-07-09,New York,Female,47,Clothing,7,473.03,1,3311.19
551,2023-08-12,Florida,Male,47,Furniture,3,74.5,2,223.51
552,2023-02-06,Illinois,Male,36,Toys,9,181.88,2,1636.91
553,2023-09-25,Florida,Female,56,Clothing,8,159.39,3,1275.08
554,2023-07-02,California,Male,52,Clothing,1,434.51,4,434.51
555,2023-01-13,Florida,Male,57,Electronics,2,210.93,3,421.86
556,2023-10-06,Texas,Male,50,Clothing,2,70.78,5,141.56
557,2023-08-05,Texas,Female,50,Clothing,9,15.03,1,135.25
558,2023-12-21,Illinois,Female,31,Furniture,9,363.76,3,3273.8
559,2023-12-27,Florida,Female,55,Electronics,9,360.11,3,3240.95
560,2023-10-13,Illinois,Female,27,Electronics,1,214.71,1,214.71
561,2023-09-30,New York,Female,45,Clothing,7,71.89,1,503.24
562,2023-03-03,Texas,Male,31,Furniture,3,192.1,2,576.3
563,2023-03-25,Illinois,Male,53,Books,9,299.04,2,2691.38
564,2023-08-05,New York,Female,55,Toys,8,354.93,1,2839.46
565,2023-12-08,Illinois,Male,33,Electronics,3,48.34,3,145.01
566,2023-07-06,Florida,Male,38,Furniture,1,282.59,5,282.59
567,2023-01-19,Florida,Male,45,Furniture,9,145.3,3,1307.71
568,2023-06-26,Florida,Male,50,Clothing,1,312.46,5,312.46
569,2023-04-10,Florida,Female,23,Toys,3,327.59,1,982.77
570,2023-08-21,California,Female,58,Electronics,6,456.2,5,2737.17
571,2023-03-17,New York,Male,32,Books,6,211.09,2,1266.51
572,2023-09-22,New York,Male,61,Clothing,4,273.42,1,1093.68
573,2023-10-11,Florida,Female,20,Electronics,2,141.43,4,282.85
574,2023-07-25,California,Male,60,Electronics,6,150.41,5,902.48
575,2023-08-11,Florida,Male,64,Furniture,5,32.56,5,162.78
576,2023-02-21,California,Male,52,Toys,6,150.17,4,901.04
577,2023-12-05,Florida,Female,31,Books,7,41.28,4,288.93
578,2023-05-24,Texas,Female,19,Toys,9,482.32,1,4340.87
579,2023-03-10,Texas,Male,46,Furniture,7,315.89,3,2211.22
580,2023-04-09,Illinois,Male,21,Books,4,94.84,4,379.37
581,2023-01-25,Florida,Male,43,Books,5,67.22,5,336.08
582,2023-02-22,New York,Male,68,Clothing,6,191.36,4,1148.16
583,2023-05-31,Illinois,Male,29,Books,9,160.75,1,1446.72
584,2023-05-24,Texas,Male,19,Electronics,5,146.83,1,734.17
585,2023-02-26,Florida,Female,34,Toys,5,239.42,5,1197.08
586,2023-02-08,Illinois,Female,52,Toys,7,457.31,5,3201.16
587,2023-04-19,Florida,Male,27,Clothing,2,288.34,5,576.69
588,2023-06-30,Texas,Female,65,Books,3,265.4,3,796.21
589,2023-02-11,Illinois,Male,39,Furniture,2,405.21,5,810.42
590,2023-07-05,Texas,Male,58,Electronics,2,11.97,1,23.94
591,2023-08-11,California,Female,60,Clothing,3,106.72,1,320.16
592,2023-05-02,Texas,Female,38,Books,6,253.13,4,1518.79
593,2023-05-13,Florida,Male,32,Furniture,5,355.6,5,1778.01
594,2023-06-12,New York,Male,52,Books,5,247.66,3,1238.32
595,2023-08-03,Texas,Female,65,Clothing,2,90.22,2,180.44
596,2023-08-09,New York,Female,38,Furniture,2,465.69,4,931.38
597,2023-08-23,California,Male,38,Furniture,1,171.05,3,171.05
598,2023-11-27,Illinois,Male,38,Furniture,3,396.23,5,1188.68
599,2023-05-26,Illinois,Male,61,Furniture,7,446.79,3,3127.55
600,2023-08-27,New York,Female,49,Books,5,179.76,2,898.8
601,2023-03-17,Illinois,Male,22,Furniture,7,424.2,3,2969.42
602,2023-01-09,Texas,Female,56,Books,9,358.28,2,3224.51
603,2023-03-15,New York,Male,26,Furniture,6,453.1,2,2718.59
604,2023-09-10,Florida,Female,35,Furniture,2,133.14,2,266.28
605,2023-08-18,Texas,Female,38,Clothing,1,466.33,3,466.33
606,2023-01-07,Texas,Female,25,Books,1,42.0,5,42.0
607,2023-06-23,Texas,Female,61,Books,9,398.9,1,3590.09
608,2023-05-21,Florida,Male,69,Toys,6,223.48,1,1340.86
609,2023-06-17,California,Female,51,Clothing,6,97.17,3,583.0
610,2023-06-19,Illinois,Female,27,Books,4,48.91,5,195.63
611,2023-10-10,New York,Female,68,Clothing,2,200.88,1,401.76
612,2023-05-02,California,Male,58,Clothing,3,200.77,2,602.31
613,2023-07-13,New York,Male,41,Clothing,3,122.68,3,368.04
614,2023-01-05,Illinois,Male,57,Electronics,8,115.6,3,924.82
615,2023-01-29,Florida,Male,41,Books,6,205.76,4,1234.57
616,2023-06-14,Texas,Male,49,Clothing,7,210.96,4,1476.69
617,2023-12-05,Texas,Male,50,Electronics,9,226.76,4,2040.83
618,2023-05-16,Florida,Female,55,Electronics,1,435.69,5,435.69
619,2023-12-31,California,Female,61,Furniture,2,309.51,3,619.03
620,2023-11-17,California,Female,68,Furniture,9,20.01,4,180.11
621,2023-12-08,New York,Male,66,Books,5,264.36,3,1321.79
622,2023-05-25,Florida,Female,51,Furniture,4,383.6,2,1534.4
623,2023-11-23,California,Female,28,Books,1,37.64,4,37.64
624,2023-08-05,Florida,Male,48,Electronics,9,217.08,3,1953.7
625,2023-10-28,Illinois,Female,35,Electronics,9,231.09,5,2079.84
626,2023-05-12,Texas,Male,40,Books,4,477.47,5,1909.88
627,2023-10-19,Texas,Female,39,Furniture,9,243.09,5,2187.77
628,2023-03-11,Texas,Male,60,Furniture,1,377.45,4,377.45
629,2023-09-09,Florida,Male,35,Books,5,158.42,5,792.11
630,2023-10-02,Florida,Male,57,Toys,1,391.86,1,391.86
631,2023-12-30,New York,Female,64,Furniture,4,168.1,2,672.42
632,2023-07-01,Texas,Female,58,Clothing,5,220.71,3,1103.56
633,2023-06-16,New York,Male,64,Furniture,3,244.95,1,734.84
634,2023-04-01,Texas,Male,56,Toys,2,463.92,4,927.84
635,2023-07-21,New York,Female,37,Electronics,6,36.19,3,217.15
636,2023-12-12,New York,Female,30,Electronics,3,106.46,3,319.39
637,2023-01-19,Illinois,Male,62,Electronics,1,355.81,5,355.81
638,2023-02-08,New York,Female,18,Furniture,5,293.01,3,1465.07
639,2023-05-06,Florida,Female,69,Electronics,2,133.25,3,266.5
640,2023-06-22,New York,Female,21,Toys,2,151.71,2,303.42
641,2023-05-21,Texas,Male,41,Toys,4,189.98,4,759.93
642,2023-08-30,New York,Male,53,Furniture,4,230.67,1,922.68
643,2023-08-08,California,Female,53,Clothing,4,410.83,5,1643.33
644,2023-05-06,Texas,Male,62,Furniture,7,16.77,2,117.39
645,2023-02-27,California,Female,19,Electronics,1,450.03,1,450.03
646,2023-05-28,Texas,Female,45,Furniture,8,212.38,1,1699.07
647,2023-11-13,Florida,Male,43,Toys,9,122.94,2,1106.49
648,2023-12-27,Florida,Male,40,Furniture,6,259.12,5,1554.73
649,2023-01-01,Florida,Male,32,Furniture,4,333.24,4,1332.95
650,2023-12-14,California,Female,53,Clothing,6,31.93,2,191.57
651,2023-07-09,Illinois,Female,44,Toys,7,360.73,2,2525.12
652,2023-07-10,Texas,Male,23,Books,6,382.77,2,2296.64
653,2023-11-08,Florida,Male,52,Books,1,91.43,5,91.43
654,2023-04-27,Texas,Male,56,Toys,5,92.26,2,461.31
655,2023-05-14,California,Female,55,Books,8,109.85,2,878.84
656,2023-02-27,Illinois,Female,52,Electronics,8,400.35,3,3202.78
657,2023-02-13,California,Female,53,Books,9,143.28,3,1289.53
658,2023-06-22,Texas,Male,27,Electronics,4,400.01,3,1600.03
659,2023-06-09,Illinois,Male,47,Toys,6,274.86,3,1649.14
660,2023-06-22,Illinois,Female,58,Books,7,385.91,2,2701.4
661,2023-11-13,California,Male,55,Books,5,281.3,3,1406.5
662,2023-10-30,Florida,Male,46,Electronics,8,174.53,1,1396.21
663,2023-05-29,Texas,Male,69,Electronics,3,456.25,4,1368.75
664,2023-03-21,New York,Male,60,Furniture,8,360.49,3,2883.96
665,2023-08-01,New York,Female,56,Clothing,5,247.19,5,1235.93
666,2023-07-22,California,Male,67,Books,1,322.34,4,322.34
667,2023-09-09,Texas,Female,21,Clothing,6,311.76,1,1870.58
668,2023-08-17,Texas,Female,22,Clothing,2,185.48,4,370.95
669,2023-06-13,California,Male,21,Books,7,217.65,4,1523.54
670,2023-08-15,Texas,Female,53,Electronics,9,165.95,1,1493.51
671,2023-05-27,Florida,Female,62,Furniture,3,499.76,3,1499.29
672,2023-01-20,California,Male,33,Toys,4,294.23,1,1176.93
673,2023-02-16,Florida,Female,42,Books,4,55.11,5,220.43
674,2023-08-21,Texas,Female,31,Books,4,264.36,1,1057.45
675,2023-11-01,California,Female,28,Toys,3,34.48,2,103.44
676,2023-01-14,Texas,Female,46,Clothing,5,151.44,2,757.2
677,2023-05-23,California,Female,51,Furniture,9,228.52,4,2056.69
678,2023-01-01,Texas,Female,39,Clothing,8,271.79,3,2174.34
679,2023-02-23,Florida,Female,31,Toys,2,488.33,3,976.66
680,2023-09-16,Florida,Female,41,Toys,9,491.29,2,4421.6
681,2023-05-24,Texas,Male,56,Furniture,2,58.05,5,116.11
682,2023-01-12,California,Male,43,Toys,7,273.69,1,1915.8
683,2023-11-26,New York,Male,60,Toys,5,410.38,1,2051.92
684,2023-08-12,Florida,Female,53,Furniture,7,126.48,1,885.35
685,2023-09-29,Florida,Female,56,Books,5,377.78,5,1888.88
686,2023-12-24,New York,Female,33,Clothing,6,440.52,5,2643.14
687,2023-06-05,Texas,Male,55,Books,8,334.62,1,2676.95
688,2023-01-08,California,Male,49,Books,1,170.57,1,170.57
689,2023-05-02,Texas,Male,23,Clothing,1,462.33,5,462.33
690,2023-12-14,Illinois,Female,51,Books,5,442.92,1,2214.62
691,2023-06-13,Florida,Male,25,Furniture,1,360.75,5,360.75
692,2023-03-31,Illinois,Male,47,Clothing,3,188.2,4,564.59
693,2023-05-16,Florida,Female,44,Electronics,9,398.03,2,3582.26
694,2023-07-05,Florida,Male,24,Books,7,164.89,2,1154.25
695,2023-11-12,Illinois,Female,44,Toys,6,133.95,5,803.68
696,2023-06-27,Illinois,Male,42,Clothing,8,262.36,1,2098.85
697,2023-01-28,Texas,Female,63,Electronics,8,498.6,2,3988.77
698,2023-08-08,Illinois,Female,58,Toys,6,404.12,3,2424.71
699,2023-12-23,Texas,Female,32,Electronics,4,367.6,1,1470.39
700,2023-02-10,Texas,Female,42,Books,4,231.49,5,925.94
701,2023-08-16,Texas,Female,39,Toys,4,162.86,3,651.42
702,2023-07-11,Florida,Male,35,Books,6,429.39,5,2576.35
703,2023-05-25,Florida,Female,29,Toys,1,288.19,1,288.19
704,2023-07-20,Illinois,Female,40,Clothing,2,408.49,4,816.99
705,2023-07-31,Florida,Female,68,Furniture,6,249.0,4,1494.0
706,2023-08-08,Illinois,Female,62,Furniture,1,379.44,4,379.44
707,2023-08-28,Florida,Male,56,Electronics,9,435.19,1,3916.74
708,2023-02-15,California,Female,42,Toys,6,201.78,1,1210.69
709,2023-02-04,California,Male,27,Books,7,16.65,3,116.54
710,2023-09-10,Illinois,Female,47,Clothing,1,134.91,1,134.91
711,2023-03-23,Florida,Female,27,Clothing,8,458.31,1,3666.47
712,2023-09-13,Florida,Male,51,Clothing,5,346.9,3,1734.48
713,2023-07-16,Texas,Male,63,Furniture,5,371.24,3,1856.19
714,2023-10-30,New York,Male,30,Books,6,169.39,5,1016.35
715,2023-01-10,Illinois,Female,46,Clothing,7,353.62,2,2475.37
716,2023-11-08,New York,Male,55,Clothing,7,326.68,2,2286.75
717,2023-10-13,New York,Female,58,Electronics,5,97.4,5,487.02
718,2023-08-30,Illinois,Male,62,Toys,1,484.66,4,484.66
719,2023-09-08,Florida,Male,26,Toys,9,183.47,1,1651.25
720,2023-12-31,Illinois,Female,30,Toys,6,171.35,3,1028.1
721,2023-01-05,New York,Male,54,Electronics,9,190.89,3,1718.0
722,2023-04-29,Florida,Male,31,Furniture,4,54.94,4,219.77
723,2023-10-16,California,Female,54,Electronics,2,316.23,3,632.46
724,2023-03-06,Illinois,Female,26,Clothing,3,126.93,4,380.78
725,2023-05-26,Illinois,Female,25,Books,4,403.62,5,1614.49
726,2023-08-12,Florida,Male,56,Clothing,8,203.14,4,1625.09
727,2023-08-27,California,Male,57,Clothing,3,234.69,2,704.08
728,2023-06-26,California,Male,20,Books,8,326.75,4,2613.97
729,2023-09-24,Florida,Male,64,Toys,6,383.32,5,2299.9
730,2023-12-07,Texas,Male,57,Electronics,4,123.25,4,492.99
731,2023-10-09,Illinois,Female,50,Furniture,7,483.48,5,3384.39
732,2023-03-04,Illinois,Male,49,Clothing,5,314.94,2,1574.69
733,2023-08-05,New York,Female,24,Clothing,5,12.76,1,63.81
734,2023-12-08,Florida,Male,36,Furniture,9,213.65,5,1922.89
735,2023-11-11,New York,Female,51,Electronics,3,224.04,1,672.12
736,2023-10-10,New York,Male,31,Clothing,4,406.49,5,1625.96
737,2023-06-26,California,Male,67,Furniture,5,159.52,4,797.59
738,2023-04-08,Illinois,Female,64,Clothing,1,172.3,1,172.3
739,2023-04-15,New York,Male,63,Toys,7,44.54,5,311.79
740,2023-04-09,California,Female,36,Toys,8,148.94,5,1191.5
741,2023-11-07,Florida,Male,68,Clothing,6,361.31,1,2167.87
742,2023-01-06,New York,Male,43,Clothing,9,321.03,5,2889.28
743,2023-07-16,Illinois,Female,34,Toys,3,49.88,1,149.65
744,2023-12-17,New York,Male,45,Clothing,2,66.2,2,132.4
745,2023-05-13,Florida,Female,36,Electronics,5,194.69,3,973.47
746,2023-12-24,New York,Male,44,Electronics,9,374.44,2,3369.97
747,2023-09-16,Illinois,Male,65,Books,1,418.13,1,418.13
748,2023-01-23,California,Male,69,Electronics,1,17.17,4,17.17
749,2023-02-22,Illinois,Male,36,Clothing,3,171.22,4,513.65
750,2023-06-14,California,Male,50,Clothing,3,217.89,3,653.66
751,2023-07-21,Texas,Male,68,Furniture,5,456.46,1,2282.28
752,2023-03-24,Illinois,Male,24,Electronics,4,255.69,5,1022.76
753,2023-05-25,Illinois,Female,46,Toys,6,142.15,2,852.92
754,2023-03-26,Florida,Male,60,Toys,8,201.12,2,1608.98
755,2023-03-19,New York,Male,22,Books,8,223.85,3,1790.82
756,2023-01-01,California,Male,47,Furniture,4,338.3,3,1353.19
757,2023-02-20,California,Female,66,Toys,1,30.13,3,30.13
758,2023-06-22,Florida,Female,60,Books,7,200.83,3,1405.82
759,2023-07-24,Florida,Male,25,Electronics,6,326.81,3,1960.87
760,2023-09-17,New York,Male,59,Furniture,5,148.83,3,744.14
761,2023-10-15,New York,Male,29,Furniture,4,299.96,5,1199.83
762,2023-02-03,Illinois,Female,59,Clothing,6,185.07,5,1110.4
763,2023-12-14,Texas,Male,30,Electronics,8,381.77,2,3054.19
